"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US06","California","39356104","*****",
"1400000US06065043821","Census Tract 438.21; Riverside County; California","5569","562",
"1400000US06065043822","Census Tract 438.22; Riverside County; California","3290","388",
"1400000US06065043823","Census Tract 438.23; Riverside County; California","12388","1335",
"1400000US06065043824","Census Tract 438.24; Riverside County; California","5394","766",
"1400000US06065043900","Census Tract 439; Riverside County; California","6622","846",
"1400000US06065044000","Census Tract 440; Riverside County; California","1939","314",
"1400000US06065044101","Census Tract 441.01; Riverside County; California","2682","422",
"1400000US06065044102","Census Tract 441.02; Riverside County; California","3389","583",
"1400000US06065044103","Census Tract 441.03; Riverside County; California","6256","598",
"1400000US06065044104","Census Tract 441.04; Riverside County; California","2926","504",
"1400000US06065044200","Census Tract 442; Riverside County; California","6077","690",
"1400000US06065044300","Census Tract 443; Riverside County; California","4799","644",
"1400000US06065044403","Census Tract 444.03; Riverside County; California","3663","1127",
"1400000US06065044404","Census Tract 444.04; Riverside County; California","2278","730",
"1400000US06065044405","Census Tract 444.05; Riverside County; California","1425","335",
"1400000US06065044406","Census Tract 444.06; Riverside County; California","2067","388",
"1400000US06065044407","Census Tract 444.07; Riverside County; California","2694","529",
"1400000US06065044505","Census Tract 445.05; Riverside County; California","7432","1721",
"1400000US06065044507","Census Tract 445.07; Riverside County; California","7212","1164",
"1400000US06065044509","Census Tract 445.09; Riverside County; California","5527","1310",
"1400000US06065044510","Census Tract 445.10; Riverside County; California","6340","693",
"1400000US06065044515","Census Tract 445.15; Riverside County; California","4101","797",
"1400000US06065044516","Census Tract 445.16; Riverside County; California","6827","926",
"1400000US06065044517","Census Tract 445.17; Riverside County; California","2784","582",
"1400000US06065044518","Census Tract 445.18; Riverside County; California","7440","1156",
"1400000US06065044520","Census Tract 445.20; Riverside County; California","1163","323",
"1400000US06065044521","Census Tract 445.21; Riverside County; California","1295","337",
"1400000US06065044523","Census Tract 445.23; Riverside County; California","1811","451",
"1400000US06065044524","Census Tract 445.24; Riverside County; California","2573","416",
"1400000US06065044602","Census Tract 446.02; Riverside County; California","2728","612",
"1400000US06065044604","Census Tract 446.04; Riverside County; California","3292","398",
"1400000US06065044605","Census Tract 446.05; Riverside County; California","5927","688",
"1400000US06065044606","Census Tract 446.06; Riverside County; California","2938","553",
"1400000US06065044701","Census Tract 447.01; Riverside County; California","3171","331",
"1400000US06065044702","Census Tract 447.02; Riverside County; California","2149","595",
"1400000US06065044804","Census Tract 448.04; Riverside County; California","2675","479",
"1400000US06065044805","Census Tract 448.05; Riverside County; California","1628","251",
"1400000US06065044806","Census Tract 448.06; Riverside County; California","1754","278",
"1400000US06065044807","Census Tract 448.07; Riverside County; California","1361","230",
"1400000US06065044904","Census Tract 449.04; Riverside County; California","5685","613",
"1400000US06065044907","Census Tract 449.07; Riverside County; California","5101","822",
"1400000US06065044911","Census Tract 449.11; Riverside County; California","4703","786",
"1400000US06065044916","Census Tract 449.16; Riverside County; California","5198","840",
"1400000US06065044917","Census Tract 449.17; Riverside County; California","3980","513",
"1400000US06065044918","Census Tract 449.18; Riverside County; California","2378","279",
"1400000US06065044919","Census Tract 449.19; Riverside County; California","4850","549",
"1400000US06065044921","Census Tract 449.21; Riverside County; California","2842","615",
"1400000US06065044922","Census Tract 449.22; Riverside County; California","6407","772",
"1400000US06065044923","Census Tract 449.23; Riverside County; California","3249","463",
"1400000US06065044924","Census Tract 449.24; Riverside County; California","3018","528",
"1400000US06065044925","Census Tract 449.25; Riverside County; California","3866","855",
"1400000US06065044926","Census Tract 449.26; Riverside County; California","5051","725",
"1400000US06065044927","Census Tract 449.27; Riverside County; California","3587","478",
"1400000US06065044928","Census Tract 449.28; Riverside County; California","4043","481",
"1400000US06065044929","Census Tract 449.29; Riverside County; California","4294","500",
"1400000US06065044930","Census Tract 449.30; Riverside County; California","3443","609",
"1400000US06065044931","Census Tract 449.31; Riverside County; California","2477","372",
"1400000US06065044932","Census Tract 449.32; Riverside County; California","2704","615",
"1400000US06065044933","Census Tract 449.33; Riverside County; California","3525","378",
"1400000US06065044934","Census Tract 449.34; Riverside County; California","2419","384",
"1400000US06065045000","Census Tract 450; Riverside County; California","2931","568",
"1400000US06065045103","Census Tract 451.03; Riverside County; California","3170","362",
"1400000US06065045109","Census Tract 451.09; Riverside County; California","4262","1256",
"1400000US06065045110","Census Tract 451.10; Riverside County; California","5099","739",
"1400000US06065045114","Census Tract 451.14; Riverside County; California","1871","227",
"1400000US06065045115","Census Tract 451.15; Riverside County; California","1781","256",
"1400000US06065045116","Census Tract 451.16; Riverside County; California","1521","281",
"1400000US06065045117","Census Tract 451.17; Riverside County; California","3589","665",
"1400000US06065045118","Census Tract 451.18; Riverside County; California","2448","354",
"1400000US06065045119","Census Tract 451.19; Riverside County; California","2458","412",
"1400000US06065045120","Census Tract 451.20; Riverside County; California","4171","630",
"1400000US06065045122","Census Tract 451.22; Riverside County; California","1380","278",
"1400000US06065045123","Census Tract 451.23; Riverside County; California","2422","422",
"1400000US06065045124","Census Tract 451.24; Riverside County; California","1440","334",
"1400000US06065045125","Census Tract 451.25; Riverside County; California","2258","451",
"1400000US06065045126","Census Tract 451.26; Riverside County; California","3392","1417",
"1400000US06065045127","Census Tract 451.27; Riverside County; California","1960","643",
"1400000US06065045128","Census Tract 451.28; Riverside County; California","1533","260",
"1400000US06065045129","Census Tract 451.29; Riverside County; California","5054","1166",
"1400000US06065045207","Census Tract 452.07; Riverside County; California","5029","634",
"1400000US06065045209","Census Tract 452.09; Riverside County; California","5640","907",
"1400000US06065045212","Census Tract 452.12; Riverside County; California","2247","379",
"1400000US06065045213","Census Tract 452.13; Riverside County; California","5798","1262",
"1400000US06065045214","Census Tract 452.14; Riverside County; California","5657","729",
"1400000US06065045216","Census Tract 452.16; Riverside County; California","2441","375",
"1400000US06065045217","Census Tract 452.17; Riverside County; California","7703","955",
"1400000US06065045222","Census Tract 452.22; Riverside County; California","2263","316",
"1400000US06065045224","Census Tract 452.24; Riverside County; California","5607","1124",
"1400000US06065045226","Census Tract 452.26; Riverside County; California","5874","870",
"1400000US06065045228","Census Tract 452.28; Riverside County; California","7321","1740",
"1400000US06065045233","Census Tract 452.33; Riverside County; California","4788","537",
"1400000US06065045234","Census Tract 452.34; Riverside County; California","4962","795",
"1400000US06065045235","Census Tract 452.35; Riverside County; California","3346","352",
"1400000US06065045302","Census Tract 453.02; Riverside County; California","4129","685",
"1400000US06065045303","Census Tract 453.03; Riverside County; California","2320","406",
"1400000US06065045305","Census Tract 453.05; Riverside County; California","5424","1537",
"1400000US06065045306","Census Tract 453.06; Riverside County; California","6172","1132",
"1400000US06065045501","Census Tract 455.01; Riverside County; California","6676","972",
